53,15,48,90,1,84,4,99,1,24,57,10,16,24,82,54,62,35,93,38,74,8,71,25,68,42,24,99,5,77,3,51,22,8,90,44,86,14,56,13,92,60,89,64,53,80,10,55,0,90,60,96,96,0,55,29,74,0,92,48,59,60,36,14,97,94,64,27,86,69,95,27,12,16,59,25,14,72,22,46,5,42,19,3,66,11,22,69,62,65,17,6,24,93,12,65,17,11,85,76,74,63,24,38,81,3,25,38,6,83,21,38,87,68,85,53,8,32,86,20,62,87,70,44,84,23,99,35,36,17,89,99,38,47,71,15,5,89,33,44,67,68,24,14,19,27,89,7,81,79,58,28,61,48,61,65,60,10,93,94,67,76,55,4,82,98,79,71,38,47,87,28,90,67,61,69,37,76,80,80,61,24,97,12,11,24,27,44,23,27,62,62,87,22,60,32,19,82,69,48
74,78,18,9,92,53,65,6,42,17,55,64,74,83,76,8,44,76,41,76,18,24,41,27,8,61,71,76,39,88,99,37,13,6,4,94,98,35,17,33,70,49,45,97,76,13,82,60,92,96,15,27,67,54,96,13,66,72,87,24,81,60,26,54,28,4,91,1,69,66,71,48,57,50,49,56,5,73,4,95,41,71,7,46,42,17,90,86,79,80,78,57,31,45,63,68,23,41,75,56,3,32,51,83,99,59,99,15,68,87,97,81,75,10,65,31,59,51,51,22,35,76,26,70,77,61,6,9,74,52,67,93,86,1,30,48,33,35,12,1,53,51,11,34,46,39,52,12,64,12,1,0,16,2,95,1,65,66,69,49,63,86,98,28,93,32,15,92,22,3,65,69,84,98,95,10,86,70,8,97,30,75,79,2,17,82,17,47,36,94,42,81,4,43,76,0,5,71,12,4
60,62,13,25,28,13,82,98,56,6,73,26,49,19,36,53,59,36,41,94,73,58,78,35,4,77,42,36,85,90,26,89,22,0,22,18,10,89,28,0,88,97,7,57,90,74,18,72,80,67,69,77,44,33,74,51,70,27,73,94,57,72,63,77,83,27,83,31,23,39,35,44,38,87,58,53,47,30,1,27,99,66,36,25,27,93,10,53,48,31,30,51,57,1,66,36,83,83,81,33,52,94,82,83,40,58,23,37,94,41,57,63,37,90,95,99,53,35,78,81,54,23,52,65,73,69,97,43,94,30,31,63,10,70,31,76,2,89,82,66,93,39,25,97,70,86,45,52,35,86,38,70,11,65,81,18,39,38,40,2,20,25,12,79,8,35,77,88,54,17,31,28,76,36,5,52,88,48,33,80,46,1,47,75,59,13,86,68,33,92,49,52,67,16,7,47,12,6,53,35
35,27,71,32,26,51,57,75,99,7,28,92,37,16,39,26,64,6,49,83,19,96,55,47,66,50,20,25,10,49,35,35,85,8,98,62,61,59,31,59,61,39,24,5,15,4,18,99,95,57,81,60,45,63,5,24,96,78,6,11,70,27,40,43,74,13,73,1,83,96,40,20,81,99,98,2,26,38,7,89,8,27,71,35,6,30,19,89,27,17,62,90,8,74,11,50,7,77,95,23,56,3,81,11,76,39,39,17,66,61,97,37,94,20,98,91,5,23,47,1,51,20,70,7,85,52,10,42,57,64,57,55,77,26,40,65,64,80,11,31,29,47,47,44,74,20,59,48,56,37,54,53,70,28,54,76,97,36,64,91,10,36,14,62,24,71,90,85,1,50,94,85,62,50,4,90,71,12,62,31,53,35,48,95,39,32,66,18,28,34,97,17,45,52,72,79,77,12,60,77
23,24,76,50,2,94,23,67,45,56,14,18,95,9,24,81,94,79,17,17,22,86,36,73,59,83,83,34,70,55,56,75,47,3,18,48,91,17,44,25,80,90,72,70,34,95,76,15,53,41,65,14,52,83,87,27,52,23,51,85,78,11,64,35,45,66,28,60,86,6,49,9,31,75,83,78,55,25,59,58,14,11,36,13,53,1,87,37,87,26,51,89,81,36,89,16,36,41,30,34,37,93,6,62,25,15,33,39,94,29,22,80,75,48,81,45,82,87,6,37,18,41,15,7,66,43,35,57,90,86,22,30,17,65,70,47,41,89,47,94,6,53,17,78,41,56,55,2,41,14,0,75,67,67,44,74,22,81,76,73,42,93,70,34,51,99,60,85,68,17,80,6,51,59,1,72,40,30,77,41,66,58,58,48,79,82,65,86,73,11,94,42,34,98,97,93,64,29,14,67
87,55,70,68,17,14,55,9,39,75,70,38,2,91,51,43,31,26,15,41,53,60,65,83,99,94,12,59,85,54,84,18,68,81,84,27,0,63,2,75,72,22,77,84,58,60,75,53,26,80,14,19,5,45,24,97,19,2,54,43,11,78,69,39,5,6,67,72,36,46,55,43,81,54,36,69,48,28,67,86,17,87,35,32,17,54,28,74,1,6,13,68,78,79,24,93,83,35,71,52,97,95,64,5,63,25,71,60,93,53,13,12,26,86,10,0,47,27,53,74,56,60,37,57,49,57,93,73,1,77,73,62,23,50,49,76,10,64,32,94,63,2,45,30,64,1,53,52,24,24,29,64,56,40,56,50,48,13,95,3,49,53,18,57,88,17,5,83,96,35,46,96,41,72,2,46,7,7,39,88,50,56,73,56,44,73,34,65,10,77,17,53,30,65,36,69,41,9,88,8
56,72,46,22,95,79,98,43,87,6,65,37,87,42,38,89,32,19,70,62,46,75,31,94,8,13,76,56,41,96,49,5,18,14,58,90,8,41,23,95,59,29,48,89,20,61,74,8,9,76,41,19,46,87,75,18,28,47,19,69,75,49,5,25,78,86,13,65,65,8,85,29,14,54,23,96,98,21,48,86,23,80,77,28,81,73,97,56,52,46,83,17,37,35,20,93,82,73,79,45,92,19,45,10,45,91,62,66,60,13,96,0,55,31,73,61,61,98,95,3,59,16,46,88,37,16,21,13,38,89,79,73,2,5,35,88,24,24,95,9,76,40,34,89,80,0,55,46,58,20,89,36,43,46,87,59,1,34,40,93,44,40,28,83,4,88,44,7,40,61,28,92,52,35,15,25,99,42,32,75,34,76,6,73,62,92,15,98,62,89,75,29,55,49,36,97,50,75,80,51
6,65,19,31,5,55,75,45,32,80,55,75,58,92,7,93,60,83,25,94,44,26,44,56,32,45,96,0,10,69,48,52,89,35,67,63,86,61,45,10,39,14,86,80,56,59,36,77,73,33,64,56,28,9,56,48,55,96,4,82,24,23,29,41,72,79,36,61,30,73,45,20,46,0,69,69,93,55,70,6,83,6,45,85,74,61,67,88,63,6,53,81,47,44,85,31,35,81,31,95,44,50,51,47,35,67,68,46,39,13,61,76,2,4,82,50,92,16,76,5,78,65,82,94,17,41,75,84,28,50,31,20,18,29,84,44,87,11,11,31,16,75,57,83,50,41,77,80,70,2,13,90,82,79,69,39,88,92,73,45,51,28,8,56,69,53,99,10,31,21,44,85,89,20,94,36,85,1,45,87,64,20,89,2,54,14,35,57,68,0,66,72,45,77,68,93,38,85,86,90
15,71,11,8,77,8,58,38,35,70,93,52,23,36,0,92,80,42,17,51,76,41,64,78,41,17,24,10,72,98,15,39,6,60,8,50,12,1,93,3,50,39,91,33,61,31,32,95,86,35,13,22,55,67,52,12,89,55,30,73,70,53,57,11,39,20,58,22,0,39,67,13,42,41,53,64,97,9,98,25,57,34,82,14,32,65,52,92,17,21,90,67,75,35,48,75,97,12,31,18,4,47,35,15,44,81,89,94,51,73,3,68,76,31,24,92,98,27,94,92,40,47,22,60,58,31,58,25,30,40,29,30,31,8,74,78,68,92,9,21,37,57,91,16,16,53,71,44,71,48,60,77,8,90,0,22,83,87,30,53,51,57,37,19,68,59,61,56,11,96,70,96,98,87,52,51,61,21,91,77,7,38,91,68,44,96,10,1,37,22,81,55,70,56,30,0,73,38,25,41
77,54,70,68,3,3,49,40,84,75,47,18,64,95,7,0,10,5,60,84,2,0,94,20,8,99,7,68,79,48,34,85,20,36,43,74,66,60,56,56,96,86,85,24,33,11,24,81,75,8,0,73,72,20,96,66,72,63,37,33,44,22,71,71,94,0,24,1,57,48,1,27,83,97,2,31,2,74,63,17,15,34,96,94,96,63,14,93,52,98,17,96,11,74,48,16,91,38,87,48,39,0,58,31,33,27,16,0,64,7,63,93,92,9,0,86,89,41,41,89,89,37,47,5,51,26,74,9,22,24,75,17,22,51,13,88,42,38,99,68,1,23,51,30,29,90,37,53,10,36,71,40,57,36,36,39,46,43,82,55,96,96,10,78,44,13,36,80,77,52,76,75,9,13,8,29,25,43,69,7,85,36,34,48,41,66,8,58,4,42,6,76,35,80,51,88,83,15,46,71
43,31,23,31,62,48,46,68,73,47,67,86,96,4,27,55,1,84,55,52,53,28,66,32,88,53,24,70,51,24,86,25,82,61,76,72,26,42,34,63,11,4,14,4,18,80,79,80,43,97,28,54,28,64,6,65,55,81,81,3,92,7,81,60,18,19,39,76,6,50,35,64,81,61,45,7,40,86,53,83,26,79,78,33,96,19,32,63,63,76,74,38,94,65,48,58,14,91,37,61,97,19,21,48,66,42,39,96,50,82,64,58,23,74,80,1,86,54,85,94,86,89,58,19,60,8,21,57,76,45,96,74,58,51,15,9,5,96,61,73,75,95,87,30,15,92,81,46,19,40,89,30,29,38,58,56,43,43,23,14,29,71,96,6,68,18,18,96,85,62,16,16,38,67,66,41,79,54,33,67,89,21,93,20,22,4,18,44,41,59,59,43,11,39,67,23,6,22,33,83
44,19,47,36,7,49,95,51,44,24,4,62,48,46,71,30,72,54,67,44,47,22,62,78,23,72,91,59,5,3,49,18,86,96,89,40,27,4,76,96,38,43,53,44,5,58,68,51,19,32,59,47,88,71,95,70,45,64,20,84,27,3,1,59,71,92,18,20,75,12,33,52,79,23,57,94,51,43,91,20,71,0,16,62,10,93,93,62,99,41,3,20,51,48,53,1,20,19,12,89,27,78,4,28,64,47,22,30,32,81,8,87,81,42,59,31,83,52,46,81,63,1,96,26,71,32,77,78,97,1,70,65,63,84,12,27,65,23,23,89,70,40,74,21,77,97,68,76,29,41,87,68,21,62,33,66,66,96,60,94,2,88,55,79,34,30,43,4,29,26,38,97,91,48,6,83,99,91,35,58,10,13,39,73,1,68,66,57,27,99,7,70,82,13,56,12,20,98,92,61
46,70,45,18,5,23,53,81,25,26,63,49,69,82,91,7,34,54,38,99,73,70,92,77,22,81,77,20,55,7,86,42,30,16,67,57,25,67,47,82,67,61,27,39,77,82,30,35,25,92,47,69,55,16,92,26,10,6,98,31,26,95,38,8,90,28,15,18,7,82,51,10,98,0,23,94,85,15,18,27,54,97,5,36,6,41,2,44,71,54,92,74,18,64,59,81,64,33,71,40,0,71,61,63,20,81,30,76,29,33,98,54,18,81,9,1,43,59,50,67,65,10,83,75,75,5,66,14,16,0,58,49,28,82,50,64,95,34,10,98,62,17,40,33,77,11,70,30,32,98,12,10,16,21,55,93,37,46,1,38,93,88,10,72,83,30,89,91,91,82,82,53,70,65,86,27,74,33,73,53,31,53,49,56,54,66,62,97,87,53,2,95,3,31,3,3,24,64,56,71
64,11,58,34,39,35,37,60,51,38,25,8,86,37,10,77,43,94,52,47,87,27,19,26,22,6,49,8,22,56,39,53,12,57,43,63,54,27,68,7,78,5,55,69,84,78,78,62,77,91,92,50,2,37,39,54,8,24,44,89,38,37,21,55,30,99,99,17,28,29,69,0,9,38,83,88,83,85,72,7,92,68,78,13,48,90,10,27,60,95,32,89,28,15,46,18,30,64,16,67,34,20,25,83,96,70,61,64,93,91,10,72,75,95,27,28,52,44,88,29,56,23,95,73,88,84,42,21,85,99,85,60,3,20,16,50,8,63,77,87,41,30,76,23,3,65,72,59,9,48,71,90,33,48,74,5,31,75,77,81,86,46,22,89,51,52,20,21,6,43,31,17,13,3,2,5,56,11,38,23,65,67,90,43,32,40,0,59,97,38,42,85,11,45,4,14,80,91,1,59
25,29,82,81,53,59,19,27,48,85,11,51,76,5,24,95,45,70,44,53,29,44,56,35,12,45,44,60,34,51,63,27,49,38,1,38,41,60,60,92,49,99,11,15,61,11,62,87,62,9,24,29,35,16,95,54,67,44,13,14,14,41,70,4,44,23,14,14,33,12,10,1,11,89,78,21,38,27,86,19,46,15,49,54,4,81,45,61,92,77,83,73,35,0,77,44,60,40,68,72,35,65,94,23,79,88,26,62,20,32,89,28,0,70,96,26,60,38,2,21,48,25,0,91,24,87,85,37,94,95,46,86,53,79,84,77,69,59,92,53,84,15,78,53,25,92,27,69,67,45,52,29,21,24,76,22,91,76,44,50,74,76,27,67,10,69,83,55,3,21,64,29,46,28,71,69,60,57,84,60,27,34,15,34,86,5,5,18,46,2,44,22,50,92,71,25,4,33,61,78
41,41,1,95,50,88,20,82,80,4,92,63,73,38,25,39,58,62,85,62,91,48,84,74,69,48,11,4,50,38,73,33,61,11,31,2,90,79,68,15,14,32,94,0,70,45,15,38,99,42,35,73,20,6,41,9,41,94,2,41,95,18,36,63,20,69,11,30,9,96,51,4,63,81,97,5,45,18,80,51,11,56,20,11,34,3,89,13,48,4,22,27,35,70,15,7,13,63,90,21,95,47,90,68,27,69,47,81,93,36,87,81,16,58,60,68,19,92,87,27,41,53,18,47,88,30,38,58,24,13,55,84,76,27,72,47,60,5,7,28,10,23,58,12,74,12,14,99,34,76,86,71,85,66,75,24,50,53,32,35,25,37,23,76,41,45,85,11,67,11,96,29,52,4,33,19,66,87,21,82,11,69,72,8,35,45,99,86,20,34,23,25,21,91,22,60,21,85,14,50
53,89,95,90,18,13,7,80,94,9,53,37,59,23,17,56,11,25,9,24,14,36,82,95,86,56,93,35,17,18,22,25,43,48,63,45,94,29,21,74,24,38,57,43,19,92,95,68,29,89,5,0,45,8,74,92,83,0,38,35,6,78,33,77,99,21,27,58,36,3,66,52,73,16,67,58,74,96,41,38,46,23,47,22,21,33,14,55,67,68,60,22,9,74,67,23,14,59,95,49,4,15,60,73,51,16,47,52,15,93,59,2,30,46,58,95,81,73,48,20,29,91,54,5,90,36,38,28,2,79,92,4,99,78,36,47,88,59,84,86,14,34,78,57,87,72,89,17,43,22,17,22,67,99,85,59,76,65,41,56,28,61,0,89,87,85,33,12,48,70,47,7,96,69,26,46,44,95,1,68,98,36,9,11,32,6,39,82,44,26,7,28,31,64,35,63,58,36,0,53
61,5,29,16,39,18,75,63,14,77,86,0,53,79,90,7,50,23,94,34,90,63,65,16,70,76,85,52,23,80,61,46,50,33,93,10,30,46,77,82,20,99,60,23,99,26,31,0,64,16,2,86,1,82,95,64,82,85,17,16,5,11,96,95,59,39,82,6,67,88,2,50,3,22,6,0,16,15,6,79,12,89,6,15,95,74,8,56,0,48,46,55,59,24,52,40,67,7,26,18,73,36,0,33,37,23,71,27,34,18,20,1,30,42,10,78,24,80,18,34,4,53,26,84,22,79,7,80,29,35,4,82,12,34,74,56,62,21,63,32,47,1,25,0,72,87,49,46,24,72,26,99,59,97,70,35,9,40,55,19,77,99,16,44,60,74,61,83,25,92,47,21,28,67,70,97,68,83,90,83,47,15,5,33,81,69,2,69,89,89,58,83,28,54,31,88,93,0,21,88
42,32,97,31,69,43,83,21,85,47,78,66,54,87,72,82,86,91,20,54,34,21,49,26,36,97,39,84,29,33,21,70,71,23,34,62,1,87,19,95,27,25,1,38,39,84,63,95,87,85,80,5,68,20,12,86,1,0,55,35,48,73,33,25,82,84,64,86,46,80,66,66,35,25,45,86,90,52,29,4,11,51,39,59,34,55,17,41,41,65,56,63,54,51,21,5,85,29,99,40,53,46,16,47,43,85,18,50,96,38,28,70,7,96,98,86,93,17,69,3,80,24,27,92,50,85,20,66,97,29,47,96,94,54,56,89,7,46,56,53,62,37,70,5,66,91,85,23,57,88,77,40,43,30,63,3,72,41,19,16,20,41,21,58,45,77,62,47,7,78,79,8,8,72,60,28,87,12,52,41,99,10,87,0,81,74,60,60,85,79,84,73,93,2,77,15,21,17,37,45
70,73,99,42,55,65,80,88,37,83,2,83,23,32,32,74,52,69,33,39,44,88,24,84,88,96,86,96,52,76,11,48,66,63,19,82,36,46,66,31,63,44,39,25,23,53,2,36,84,63,16,47,14,12,25,31,50,87,80,29,23,69,45,67,18,80,26,35,4,64,98,65,71,67,58,65,31,40,44,34,46,41,61,4,32,85,16,91,20,24,97,10,71,17,77,38,15,25,84,52,83,99,7,30,40,36,51,59,67,28,49,47,46,49,52,51,85,49,81,18,5,80,33,59,56,12,76,68,92,90,67,23,90,31,66,45,97,3,19,52,59,15,30,68,67,11,37,23,30,46,54,97,55,71,96,55,71,0,14,45,14,34,68,67,38,33,26,34,0,15,82,8,27,66,36,31,9,10,41,19,95,28,41,44,34,46,34,88,19,25,7,87,90,52,16,66,35,18,58,92
10,47,35,9,61,25,26,78,37,48,10,56,2,26,86,57,89,33,93,21,77,28,42,30,47,7,48,12,8,40,76,55,37,64,55,38,68,44,15,65,87,59,70,13,25,49,8,73,43,51,66,87,61,31,67,45,12,41,2,74,18,2,7,88,15,2,82,64,45,70,14,39,32,57,33,4,29,61,99,42,94,20,40,11,19,13,44,46,88,35,83,52,57,82,44,54,25,75,16,9,68,60,25,78,92,84,41,0,42,26,55,19,49,19,74,30,77,21,1,67,21,44,55,96,29,63,73,34,86,38,80,61,55,77,79,72,5,77,11,51,94,16,60,99,38,76,41,61,78,64,66,74,27,11,91,39,71,36,75,18,63,81,87,32,74,69,13,53,8,97,4,84,96,26,95,38,78,12,12,47,98,92,17,17,69,6,92,38,92,65,19,40,7,2,22,79,25,86,95,84
34,33,14,17,71,30,42,92,89,3,25,38,90,47,47,19,14,44,70,56,5,53,50,94,15,35,71,39,99,5,56,53,30,47,76,64,21,98,57,56,9,30,34,59,99,83,82,77,88,81,4,61,64,75,34,92,34,98,39,65,8,71,52,93,1,18,34,27,49,59,27,44,17,25,40,60,4,1,76,73,45,73,64,15,2,49,23,26,50,34,46,65,17,19,62,79,95,24,13,65,51,45,66,25,71,11,1,93,49,63,22,34,97,45,18,43,2,44,75,63,61,80,35,26,95,35,50,79,45,49,60,67,83,53,56,25,91,33,42,0,73,83,24,20,88,7,4,51,86,8,77,8,43,64,7,99,34,7,0,74,58,50,9,19,38,38,27,56,70,73,79,43,91,23,45,93,3,46,90,66,43,79,99,22,95,75,22,80,68,82,52,24,79,10,5,76,72,19,35,56
3,82,90,70,75,95,57,88,30,86,16,68,68,89,14,66,24,80,44,40,26,63,16,41,89,93,58,35,21,69,37,67,49,6,83,58,8,88,88,18,13,96,39,79,48,5,4,26,77,67,34,3,72,9,25,46,26,95,40,58,47,79,27,82,49,62,24,39,95,97,57,75,47,7,69,27,22,55,43,61,44,91,19,41,30,75,35,84,74,78,5,45,58,0,76,85,91,35,7,13,82,3,11,76,6,89,79,50,0,76,98,74,70,99,11,95,67,77,95,91,31,24,37,67,68,43,52,29,96,90,67,99,64,56,81,21,49,26,35,24,99,30,55,15,58,85,6,27,59,33,17,34,98,56,96,89,90,28,55,0,4,19,48,14,35,13,54,0,51,38,13,51,30,31,82,53,77,72,10,6,53,35,71,60,97,24,99,75,92,25,31,57,63,8,50,66,91,91,13,82
